album_artist,album,track_artist,track,isrc,upc,release_date,year,provider,capif,sello
Franco Arroyo,El Mismo,Franco Arroyo,No Quero Mas,AR5161700004,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Te Llamé,AR5161700005,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Me Estoy volviendo Loco,AR5161700006,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Perdón Perdón,AR5161700011,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Y Volverás,AR5161700007,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Hoy Tengo Ganas de Ti,AR5161700012,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Dame Una Oportunidad,AR5161700008,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Después de Amarnos,AR5161700009,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Dile a El,AR5161700013,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
Franco Arroyo,El Mismo,Franco Arroyo,Yo Te Pido,AR5161700010,742832886888.0,2017-01-01 00:00:00,2017.0,fuga,NO,
La Juntada De Los Artistas|Candu Dominguez|G Sony,Hoy Tengo Ganas De Ti (Live),La Juntada De Los Artistas|Candu Dominguez|G Sony,Hoy Tengo Ganas De Ti (Live),BK4DA2632805,8718521191672.0,2026-04-21 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Valentina Olguin,VALENTINA OLGUIN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Valentina Olguin,Piel a Piel,BK4DA2632837,8718521191870.0,2026-04-23 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Valentina Olguin,VALENTINA OLGUIN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Valentina Olguin,Baila Morena,BK4DA2632838,8718521191870.0,2026-04-23 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Valentina Olguin,VALENTINA OLGUIN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Valentina Olguin,Lejos,BK4DA2632839,8718521191870.0,2026-04-23 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Valentina Olguin,VALENTINA OLGUIN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Valentina Olguin,Admítelo,BK4DA2632840,8718521191870.0,2026-04-23 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Valentina Olguin,VALENTINA OLGUIN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Valentina Olguin,No Vayas a Llorar,BK4DA2632841,8718521191870.0,2026-04-23 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Valentina Olguin,VALENTINA OLGUIN / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Valentina Olguin,Aventura,BK4DA2632842,8718521191870.0,2026-04-23 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Meli Gimenez,MELI GIMENEZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Meli Gimenez,No Queda Nada,BK4DA2632806,8718521191726.0,2026-04-25 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Meli Gimenez,MELI GIMENEZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Meli Gimenez,Él Me Mintió,BK4DA2632807,8718521191726.0,2026-04-25 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Meli Gimenez,MELI GIMENEZ / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Meli Gimenez,Sola Otra Vez,BK4DA2632808,8718521191726.0,2026-04-25 00:00:00,2026.0,ada,NO,x
FACUU DJ|Issa The Kid,Oro y Platino,FACUU DJ|Issa The Kid,Oro y Platino,ARDL12600076,8721466765365.0,2026-04-23 00:00:00,2026.0,fuga,NO,x
Franco Arroyo,Tattoo,Franco Arroyo,Tattoo,ARDL12600077,8721466768113.0,2026-04-30 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Sofi B,SOFI B / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sofi B,No Sé Vivir Si No Es Contigo (Without You),BK4DA2634548,8718521211820.0,2026-04-27 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Sofi B,SOFI B / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Sofi B,Pudiste Ser Mejor (Rolling in the Deep),BK4DA2634549,8718521211820.0,2026-04-27 00:00:00,2026.0,ada,NO,x
G Sony,Angelito,G Sony,Angelito,QZTAT2418517,199538444230.0,2024-07-31 00:00:00,2024,ada,NO,x
G Sony,¿Cómo Hicimos?,G Sony,¿Cómo Hicimos?,QZWFE2416387,199538425765.0,2024-09-19 00:00:00,2024,ada,NO,x
G Sony | Babi |OCTO,La Última Vez,G Sony | Babi |OCTO,La Última Vez,ESA012011724,199538411133.0,2020-02-14 00:00:00,2020,ada,NO,x
G Sony | OCTO,Lágrimas,G Sony | OCTO,Lágrimas,ESA011963258,199538331349.0,2019-09-25 00:00:00,2019,ada,NO,x
G Sony,Masoquista,G Sony,Masoquista,QZES52486380,199538416770.0,2024-02-22 00:00:00,2024,ada,NO,x
G Sony | Los Agüero | gonza maza,Me Siento Solo,G Sony | Los Agüero | gonza maza,Me Siento Solo,QZZ772448243,199538399325.0,2024-11-08 00:00:00,2024,ada,NO,x
G Sony | Mks,Me Vas a Extrañar,G Sony | Mks,Me Vas a Extrañar,QZTB82458696,199538410341.0,2024-09-04 00:00:00,2024,ada,NO,x
G Sony | La K'onga,Punto Final,G Sony | La K'onga,Punto Final,ARN5H2500003,199538932690.0,2025-10-16 00:00:00,2025,ada,NO,x
G Sony,Tiempo de Valientes,G Sony,Tiempo de Valientes,QZK6K2457956,199538449600.0,2024-05-01 00:00:00,2024,ada,NO,x
G Sony,Engualichao,G Sony,Engualichao,ARN5H2500001,199538644531.0,2025-09-18 00:00:00,2025,ada,NO,x
G Sony,Hay Cosas Peores,G Sony,Hay Cosas Peores,ARN5H2500006,199806457993.0,2025-11-27 00:00:00,2025,ada,NO,x
G Sony | OCTO,Punto Final,G Sony | OCTO,Punto Final,ESA011840980,199538389494.0,2019-12-20 00:00:00,2019,ada,NO,x
La Juntada De Los Artistas|Rodrigo Tapari,RODRIGO TAPARI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Rodrigo Tapari,Me Gusta Todo De Ti,BK4DA2635619,8718521252618.0,2026-04-30 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Rodrigo Tapari,RODRIGO TAPARI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Rodrigo Tapari,Y Para Qué Sufrir,BK4DA2635620,8718521252618.0,2026-04-30 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Rodrigo Tapari,RODRIGO TAPARI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Rodrigo Tapari,Y Cómo Es Él,BK4DA2635621,8718521252618.0,2026-04-30 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Rodrigo Tapari,RODRIGO TAPARI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Rodrigo Tapari,Es Tan Grande Este Amor,BK4DA2635622,8718521252618.0,2026-04-30 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Rodrigo Tapari,RODRIGO TAPARI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Rodrigo Tapari,Una Cerveza,BK4DA2635623,8718521252618.0,2026-04-30 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Rodrigo Tapari,RODRIGO TAPARI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Rodrigo Tapari,No Te Vayas,BK4DA2635624,8718521252618.0,2026-04-30 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Rodrigo Tapari,RODRIGO TAPARI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Rodrigo Tapari,Fue Difícil,BK4DA2635625,8718521252618.0,2026-04-30 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Rodrigo Tapari,RODRIGO TAPARI / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Rodrigo Tapari,Cómo Te Voy A Olvidar,BK4DA2635626,8718521252618.0,2026-04-30 00:00:00,2026.0,ada,NO,x
Dj Plaga|Mc Leléto|Chaki Bley|Ezequiel Matthysse,Vai Toma,Dj Plaga|Mc Leléto|Chaki Bley|Ezequiel Matthysse,Vai Toma,ARDL12600094,8721466864624.0,2026-04-30 00:00:00,2026.0,fuga,NO,x
LIT killah|Paulo Londra|KHEA|Ramma,Si Te Vas - Remix,LIT killah|Paulo Londra|KHEA|Ramma,Si Te Vas - Remix,ARDL12600078,8718521254223.0,2026-05-14 00:00:00,2026.0,ada,NO,x
Aneley,Tú Me Dejaste De Querer / Cinta Roja / Hoy La Vi Pasar,Aneley,Tú Me Dejaste De Querer / Cinta Roja / Hoy La Vi Pasar,ARDL12600096,47752914520.0,2026-05-07 00:00:00,2026.0,soundon,NO,x
La Juntada De Los Artistas|Sofi B,Chiquitita / Yo Te Amo Aún (Still Loving You),La Juntada De Los Artistas|Sofi B,Chiquitita,BK4DA2636547,8718521287825.0,2026-05-11 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Sofi B,Chiquitita / Yo Te Amo Aún (Still Loving You),La Juntada De Los Artistas|Sofi B,Yo Te Amo Aún (Still Loving You),BK4DA2636548,8718521287825.0,2026-05-11 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|ZHAE,ZHAE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|ZHAE,Mi Soledad y Yo,BK4DA2636544,8718521287801.0,2026-05-09 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|ZHAE,ZHAE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|ZHAE,Mujer Amante,BK4DA2636545,8718521287801.0,2026-05-09 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|ZHAE,ZHAE / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|ZHAE,Prisionero,BK4DA2636546,8718521287801.0,2026-05-09 00:00:00,2026.0,ada,NO,x
La Juntada De Los Artistas|Camila Mercado,CAMILA MERCADO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Camila Mercado,Tres Noches,NL8RL2645441,8721466916514.0,2026-05-07 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Camila Mercado,CAMILA MERCADO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Camila Mercado,"Alpiste, Perdiste",NL8RL2645443,8721466916514.0,2026-05-07 00:00:00,2026.0,fuga,NO,x
La Juntada De Los Artistas|Camila Mercado,CAMILA MERCADO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Camila Mercado,Por Él,NL8RL2645442,8721466916514.0,2026-05-07 00:00:00,2026.0,fuga,NO,x
Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,"SIN GUIÓN #1 - Nicole Fernández, Antho Mattei, Mel Ruiz, NHAY (feat. Antho Mattei)",Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,Sueños Rotos (feat. Antho Mattei),BK4DA2638054,8718521321505.0,2026-05-14 00:00:00,2026.0,ada,NO,x
Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,"SIN GUIÓN #1 - Nicole Fernández, Antho Mattei, Mel Ruiz, NHAY (feat. Antho Mattei)",Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,Mi Todo (feat. Antho Mattei),BK4DA2638049,8718521321505.0,2026-05-14 00:00:00,2026.0,ada,NO,x
Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,"SIN GUIÓN #1 - Nicole Fernández, Antho Mattei, Mel Ruiz, NHAY (feat. Antho Mattei)",Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,Aunque Sea En Otra Vida (feat. Antho Mattei),BK4DA2638050,8718521321505.0,2026-05-14 00:00:00,2026.0,ada,NO,x
Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,"SIN GUIÓN #1 - Nicole Fernández, Antho Mattei, Mel Ruiz, NHAY (feat. Antho Mattei)",Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,Ya Te Olvidé (feat. Antho Mattei),BK4DA2638051,8718521321505.0,2026-05-14 00:00:00,2026.0,ada,NO,x
Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,"SIN GUIÓN #1 - Nicole Fernández, Antho Mattei, Mel Ruiz, NHAY (feat. Antho Mattei)",Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,Ponernos De Acuerdo (feat. Antho Mattei),BK4DA2638052,8718521321505.0,2026-05-14 00:00:00,2026.0,ada,NO,x
Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,"SIN GUIÓN #1 - Nicole Fernández, Antho Mattei, Mel Ruiz, NHAY (feat. Antho Mattei)",Sin Guión|Nicole Fernández|Mel Ruíz|NHAY featuring Antho Mattei,Corazón Salvaje (feat. Antho Mattei),BK4DA2638053,8718521321505.0,2026-05-14 00:00:00,2026.0,ada,NO,x
Aneley|Onda Sabanera,Esta Cumbia,Aneley|Onda Sabanera,Esta Cumbia,QT8BV2689500,5063963964524.0,2026-05-21 00:00:00,2026.0,soundon,NO,x
mamiyosoyelth,PERREO TICKET,mamiyosoyelth,PERREO TICKET,ARDL12600097,8721555044371.0,2026-05-14 00:00:00,2026.0,fuga,NO,x
Titan 13|NAKING NK|DJ LS,NOSOTROS,Titan 13|NAKING NK|DJ LS,NOSOTROS,ARDL12600098,8721555081963.0,2026-05-23 00:00:00,2026.0,fuga,NO,x
G Sony,Rompiendo el silencio,G Sony,Rompiendo el silencio,ESA012066348,198079059774.0,2020-06-12 00:00:00,2026.0,ada,NO,x
Bianca Lif,Barrilete Cósmico,Bianca Lif,Barrilete Cósmico,ARDL12600099,8721555082656.0,2026-05-21 00:00:00,2026.0,fuga,NO,x
Bianca Lif,Oíd Mortales,Bianca Lif,Barrilete Cósmico,ARDL12600099,8721555082557.0,2026-06-04 00:00:00,2026.0,fuga,NO,x
Bianca Lif,Oíd Mortales,Bianca Lif,Track 2,ARDL12600100,8721555082557.0,2026-06-04 00:00:00,2026.0,fuga,NO,x
Bianca Lif,Oíd Mortales,Bianca Lif,Track 3,ARDL12600101,8721555082557.0,2026-06-04 00:00:00,2026.0,fuga,NO,x
Bianca Lif,Oíd Mortales,Bianca Lif,Track 4,ARDL12600102,8721555082557.0,2026-06-04 00:00:00,2026.0,fuga,NO,x
Elian G|mamiyosoyelth,SE ME PEGA,Elian G|mamiyosoyelth,SE ME PEGA,QZWFT2424478,198881458734.0,2024-10-19 00:00:00,2024.0,fuga,NO,x
G Sony|La Kuppe,Karma,G Sony|La Kuppe,Karma,BK4DA2656050,1200214203306.0,2026-05-29 00:00:00,2026.0,ada,NO,x
Gusty dj|Alejo Isakk|Loyaltty,Alerta,Gusty dj|Alejo Isakk|Loyaltty,Alerta,BK4DA2658121,1200214283063.0,2026-06-25 00:00:00,2026.0,ada,NO,x
G Sony|Q' Lokura|Damaris,Fui Nada,G Sony|Q' Lokura|Damaris,Fui Nada,BK4DA2658122,1200214283056.0,2026-06-19 00:00:00,2026.0,ada,NO,x
La Juntada de Los Artistas|Cumbia Rocha,Todo Ke Ver,La Juntada de Los Artistas|Cumbia Rocha,Todo Ke Ver,BK4DA2658497,1200214301231.0,2026-06-11 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Candu Dominguez,Tu Falte De Querer / La Gata Bajo La Lluvia (En Vivo en C Art Media),La Juntada de Los Artistas|Candu Dominguez,Tu Falte De Querer,BK4DA2658492,1200214300975.0,2026-06-09 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Candu Dominguez,Tu Falte De Querer / La Gata Bajo La Lluvia (En Vivo en C Art Media),La Juntada de Los Artistas|Candu Dominguez,La Gata Bajo La Lluvia,BK4DA2658493,1200214300975.0,2026-06-09 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Alexis Lopez,Oncemil,La Juntada de Los Artistas|Alexis Lopez,Oncemil,BK4DA2658776,1200214325336.0,2026-06-10 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Valentino Merlo,VALENTINO MERLO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Valentino Merlo,Dónde Estás Corazón,BK4DA2659049,1200214329327.0,2026-06-12 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Valentino Merlo,VALENTINO MERLO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Valentino Merlo,Si Un Día Estás Sola,BK4DA2659050,1200214329327.0,2026-06-12 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Valentino Merlo,VALENTINO MERLO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Valentino Merlo,Tu Foto,BK4DA2659051,1200214329327.0,2026-06-12 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Valentino Merlo,VALENTINO MERLO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Valentino Merlo,Hoy,BK4DA2659052,1200214329327.0,2026-06-12 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Valentino Merlo,VALENTINO MERLO / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Valentino Merlo,Me Voy,BK4DA2659053,1200214329327.0,2026-06-12 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Gaston Bez|Sofi B,No Me Ames,La Juntada de Los Artistas|Gaston Bez|Sofi B,No Me Ames,BK4DA2659101,1200214334604.0,2026-06-13 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|,Someone Like You / Alguien Como Tú,La Juntada de Los Artistas|,Someone Like You / Alguien Como Tú,BK4DA2659110,1200214334741.0,2026-06-15 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|,Solamente Tú,La Juntada de Los Artistas|,Solamente Tú,BK4DA2659109,1200214334673.0,2026-06-13 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Candu Dominguez|G Sony,Todo Lo Perdí Por Ti / Lost on You (En Vivo en C Art Media),La Juntada De Los Artistas|Candu Dominguez|G Sony,Todo Lo Perdí Por Ti / Lost on You (En Vivo en C Art Media),BK4DA2659368,1200214357726.0,2026-06-15 00:00:00,2026.0,ada,NO,
SoyTiara,Berretines al 0800,SoyTiara,Berretines al 0800,ARDL12600105,8721555447189.0,2026-06-10 00:00:00,2026.0,fuga,NO,x
La Juntada de Los Artistas|Sofi B,Always Remember Us This Way / Siempre Recordaré,La Juntada de Los Artistas|Sofi B,Always Remember Us This Way / Siempre Recordaré,BK4DA2659311,1200214346225.0,2026-06-17 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Candu Dominguez|G Sony,Hoy Tengo Ganas De Ti (En Vivo en C Art Media),La Juntada De Los Artistas|Candu Dominguez|G Sony,Hoy Tengo Ganas De Ti (En Vivo en C Art Media),BK4DA2659369,1200214357740.0,2026-06-16 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Cumbia Rocha,CUMBIA ROCHA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Cumbia Rocha,Día de Enero,BK4DA2659291,1200214346010.0,2026-06-16 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Cumbia Rocha,CUMBIA ROCHA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Cumbia Rocha,Qué Linda Te Ves,BK4DA2659292,1200214346010.0,2026-06-16 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Cumbia Rocha,CUMBIA ROCHA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Cumbia Rocha,Tonto Corazón,BK4DA2659293,1200214346010.0,2026-06-16 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Cumbia Rocha,CUMBIA ROCHA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Cumbia Rocha,Todo Ke Ver,BK4DA2659307,1200214346010.0,2026-06-16 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Cumbia Rocha,CUMBIA ROCHA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Cumbia Rocha,Quédate,BK4DA2659295,1200214346010.0,2026-06-16 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Cumbia Rocha,CUMBIA ROCHA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada de Los Artistas|Cumbia Rocha,lo que hay x aquí,BK4DA2659296,1200214346010.0,2026-06-16 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Sofi B,Always Remember Us This Way / Siempre Recordaré,La Juntada de Los Artistas|Sofi B,Always Remember Us This Way / Siempre Recordaré,BK4DA2659311,1200214346225.0,2026-06-17 00:00:00,2026.0,ada,NO,
La Juntada de Los Artistas|Aneley|Candu Dominguez,Cosas del Amor,La Juntada de Los Artistas|Aneley|Candu Dominguez,Cosas del Amor,BK4DA2659344,1200214348779.0,2026-06-15 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sofia Pavon,Recuerdo que nunca existió,La Juntada De Los Artistas|Sofia Pavon,Recuerdo que nunca existió,BK4DA2661117,1200214404192.0,2026-06-22 00:00:00,2026.0,ada,NO,
Emiliano Nahuel featuring Benji Gramitos,LOS QUE ATENTAN,Emiliano Nahuel featuring Benji Gramitos,LOS QUE ATENTAN,ARDL12600106,8721555653955.0,2026-06-24 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Leo Riviere,Imaginame Sin Ti / La Quiero a Morir,La Juntada De Los Artistas|Leo Riviere,Imaginame Sin Ti,BK4DA2663267,1200214437787.0,2026-07-02 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Leo Riviere,Imaginame Sin Ti / La Quiero a Morir,La Juntada De Los Artistas|Leo Riviere,La Quiero a Morir,BK4DA2663268,1200214437787.0,2026-07-02 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sasha Belen,Vivir Así Es Morir de Amor / No Es Mi Culpa,La Juntada De Los Artistas|Sasha Belen,Vivir Así Es Morir de Amor,BK4DA2663265,1200214437718.0,2026-07-01 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sasha Belen,Vivir Así Es Morir de Amor / No Es Mi Culpa,La Juntada De Los Artistas|Sasha Belen,No Es Mi Culpa,BK4DA2663266,1200214437718.0,2026-07-01 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Sofi B|Meli Gimenez|Sasha Belen,Mi Amor Siempre Serás Tú / I Will Always Love You,La Juntada De Los Artistas|Sofi B|Meli Gimenez|Sasha Belen,Mi Amor Siempre Serás Tú / I Will Always Love You,BK4DA2663264,1200214437640.0,2026-06-30 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Trío Sierra Maestra,Entre la Tierra y el Cielo,La Juntada De Los Artistas|Trío Sierra Maestra,Entre la Tierra y el Cielo,BK4DA2663263,1200214437596.0,2026-06-29 00:00:00,2026.0,ada,NO,
Nicole Fernandez,HEY DJ,Nicole Fernandez,HEY DJ,BK4DA2663257,1200214435004.0,2026-07-02 00:00:00,2026.0,ada,NO,
Thiago Santino,Tu Mi Amor,Thiago Santino,Tu Mi Amor,ARDL12600107,8721555726468.0,2026-07-10 00:00:00,2026.0,fuga,NO,
La Juntada De Los Artistas|La Roca Callejera,LA ROCA CALLEJERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|La Roca Callejera,Te Juro Que Te Amo,BK4DA2664113,1200214463021.0,2026-07-03 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|La Roca Callejera,LA ROCA CALLEJERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|La Roca Callejera,Un Beso y Una Flor,BK4DA2664114,1200214463021.0,2026-07-03 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|La Roca Callejera,LA ROCA CALLEJERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|La Roca Callejera,Tu Cárcel,BK4DA2664115,1200214463021.0,2026-07-03 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|La Roca Callejera,LA ROCA CALLEJERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|La Roca Callejera,Piensa En Mí,BK4DA2664116,1200214463021.0,2026-07-03 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|La Roca Callejera,LA ROCA CALLEJERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|La Roca Callejera,Tanto La Quería,BK4DA2664117,1200214463021.0,2026-07-03 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|La Roca Callejera,LA ROCA CALLEJERA / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|La Roca Callejera,Lo Intentamos,BK4DA2664118,1200214463021.0,2026-07-03 00:00:00,2026.0,ada,NO,
Franco Arroyo,Ya No Vives En Mí,Franco Arroyo,Ya No Vives En Mí,BK4DA2663961,1200214457853.0,2026-07-02 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Salastkbron,SALASTKBRON / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Salastkbron,Dos Besitos,BK4DA2664138,1200214463137.0,2026-07-04 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Salastkbron,SALASTKBRON / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Salastkbron,TITAN,BK4DA2664139,1200214463137.0,2026-07-04 00:00:00,2026.0,ada,NO,
La Juntada De Los Artistas|Salastkbron,SALASTKBRON / Enganchado En Vivo en LA JUNTADA DE LOS ARTISTAS,La Juntada De Los Artistas|Salastkbron,Tal Para Cual,BK4DA2664140,1200214463137.0,2026-07-04 00:00:00,2026.0,ada,NO,
